#{"t_start": 1591393951.959701, "env_id": null}
r,l,t
-7676.852578,746,20614.46813
-16736.561042,1089,20616.120245
-6750.402069,1168,20617.875864
-5641.802052,808,20619.123762
-506.20176,352,20619.72902
-12438.160515,1171,20621.512623
-18534.300118,1076,20623.177992
-4141.282788,1027,20624.726184
-4022.06536,840,20626.031733
-37172.131762,1506,20628.343785
-8585.363672,976,20629.85665
-3509.96906,874,20631.176437
-741.068216,187,20631.455435
-2321.231663,668,20632.451858
-4560.292959,1163,20634.214579
-3155.874414,678,20635.273613
-16823.962726,1080,20636.881961
-4415.637783,1019,20638.428942
-1461.781976,692,20639.477999
-4522.941414,1016,20641.015208
-2188.381599,1176,20642.827284
-4930.647709,988,20644.302766
-11711.542359,1115,20646.021302
-26586.431475,1335,20648.121376
-13124.156523,1125,20649.843925
-8227.935634,1166,20651.600406
-18602.621058,1177,20653.392587
-508.39741,131,20653.604877
-2591.995715,589,20654.504256
-780.543617,347,20655.028797
-14313.165459,1390,20657.163391
-25951.143924,1405,20659.328209
-367.694616,69,20659.417657
-8592.347564,1069,20661.035552
-16556.929336,1257,20662.873506
-2143.337816,475,20663.597732
-944.450823,179,20663.838807
-5525.861331,622,20664.760598
-1611.431733,324,20665.242583
-39823.859848,1327,20667.137194
-85468.153999,3196,20671.740326
-9026.480162,1209,20673.556767
-2545.121415,646,20674.481478
-983.653223,324,20674.956662
-21181.493911,1409,20676.981017
-91.417295,210,20677.307281
-11426.510625,1077,20678.913244
-2977.6012,609,20679.833404
-1230.740266,194,20680.136696
-676.922511,139,20680.324816
-4616.833433,1288,20682.191044
-10272.428715,984,20683.630038
-357.717726,305,20684.091129
-3404.800145,1159,20685.780976
-2627.579999,619,20686.695507
-13757.978313,1422,20688.746525
0.998,1,20688.75721
-766.212232,146,20688.967985
-25557.61394,1137,20690.627554
-9628.300152,1086,20692.216332
-15975.553064,1272,20694.079416
-1054.153953,421,20694.72153
-9377.669427,1191,20696.416166
-6824.621007,1006,20697.906704
-5331.407398,1074,20699.461368
-6310.024223,1089,20701.07897
-10186.088064,1323,20702.976454
-4305.783866,767,20704.194949
-2977.477507,669,20705.161079
-1463.459203,604,20706.044112
-9052.730084,992,20707.497141
-4092.848546,729,20708.541329
-1520.985068,482,20709.246888
-14156.507734,1215,20711.01725
-3300.416126,328,20711.496826
-33728.71841,1670,20713.897774
-41905.815233,1626,20716.264925
-11430.268179,1106,20717.866886
-4962.167354,1382,20719.939225
-6915.348264,1091,20721.6109
-4330.329825,971,20723.088392
-8383.746449,654,20724.122431
-5364.525339,891,20725.428011
-1163.352681,406,20726.073264
-457.2346,182,20726.35332
-1783.903536,507,20727.102734
-126.780358,203,20727.418914
-93501.564688,2204,20730.752078
-2490.52231,405,20731.378542
-6107.478512,879,20732.719871
-18932.663604,1131,20734.447493
-3662.036744,601,20735.335026
-19010.585657,1210,20737.18086
-30108.281495,1253,20739.161255
-11753.496779,1208,20740.968783
-3448.073647,649,20741.969825
-352.776068,84,20742.114022
-935.636625,345,20742.595513
-652.180756,414,20743.264963
-34612.485871,1506,20745.496783
-1843.786122,468,20746.238713
-1353.622558,213,20746.580553
-537.163472,368,20747.145259
-12304.696732,977,20748.595046
-2522.092708,504,20749.397625
-7331.327668,1261,20751.298354
-157.824461,83,20751.438456
-2218.399966,223,20751.778859
-6187.796636,1015,20753.277033
-11680.22045,972,20754.774678
-2071.14917,619,20755.722162
-36.704774,86,20755.880015
-19303.784375,1107,20757.511842
-7191.140371,1047,20759.115966
-86.716959,179,20759.41545
-5568.584971,1142,20761.156327
-1111.504394,482,20761.873147
-2986.398367,930,20763.288748
-15303.578092,1177,20765.066953
-532.245596,87,20765.209256
-15737.036071,1601,20767.635889
-3432.80587,776,20768.900168
-2476.977281,615,20769.826913
-15540.495122,1243,20771.699559
-5096.995897,696,20772.779852
-14691.899015,1184,20774.570087
-4217.0164,825,20775.857052
0.901791,4,20775.867657
-146.553755,49,20775.923868
-27142.612829,1241,20777.804162
-28033.110082,1210,20779.656284
-712.515906,493,20780.411247
-4780.739798,1106,20782.087785
-30685.82662,1443,20784.294121
-2460.065371,480,20785.035929
-308.175712,81,20785.164635
-4154.144791,856,20786.451922
-9900.599783,1205,20788.294911
-21747.026686,1170,20790.050674
-11733.819906,1141,20791.814434
-1655.307529,351,20792.335224
-8582.436131,1529,20794.66524
-156.255089,57,20794.774723
-14030.141617,1169,20796.555263
-2506.7383,466,20797.300231
-5584.153274,682,20798.312161
-178.566148,264,20798.709558
-3976.751196,749,20799.847098
-8113.791453,1042,20801.485823
-327.642984,111,20801.669632
-733.160677,159,20801.895181
-919.376578,185,20802.188135
-3166.659567,553,20803.016963
-857.688645,243,20803.388919
-2608.31229,623,20804.352931
-8378.453046,1002,20805.838938
-415.037653,218,20806.190761
-1329.572956,512,20806.96854
-9519.528768,1632,20809.446317
-868.316896,413,20810.115259
-169.687185,68,20810.235859
-11707.895841,1016,20811.779593
-160.729435,299,20812.222429
-80.837207,156,20812.453602
-731.448833,200,20812.772125
-5529.485631,1323,20814.757199
-1450.776266,574,20815.65694
-2069.323563,400,20816.255745
-552.663535,487,20816.958624
-2108.783058,936,20818.406845
-1881.589503,537,20819.216613
-145.718491,150,20819.445513
-43770.590629,1921,20822.327615
-2362.785993,499,20823.095606
-889.162875,531,20823.912224
-93.918223,178,20824.193185
-4593.756929,678,20825.206407
-1043.39713,519,20825.997496
-901.673055,303,20826.44278
-4297.614608,707,20827.537646
-392.166005,132,20827.733367
-14826.400676,1058,20829.316402
-12818.322531,1832,20832.092142
-1006.357817,310,20832.587754
-14110.22615,1111,20834.28289
-915.301267,668,20835.281152
-462.920214,90,20835.412063
-3197.450713,283,20835.923394
-4013.912203,968,20837.370849
-2825.825918,710,20838.483644
-2968.341132,590,20839.382304
-10690.14628,1325,20841.401232
-628.408412,183,20841.69142
-8198.480531,1162,20843.45186
-603.605153,467,20844.195221
-6648.213114,1314,20846.185831
-2257.611813,805,20847.411612
-10917.610278,1215,20849.274192
-120.804607,218,20849.621497
-2411.760643,560,20850.463724
-699.287903,263,20850.856547
-3229.962679,633,20851.820763
-80.795173,93,20851.978786
-2346.223008,1079,20853.590323
-34352.046001,1286,20855.536066
-7275.824858,918,20856.936507
-4810.259387,1041,20858.537216
-1510.360925,955,20859.975378
-531.600009,269,20860.408122
-7262.521886,1329,20862.387439
-976.164225,125,20862.597476
-468.900553,165,20862.853943
-6058.758631,1069,20864.473448
-482.797336,276,20864.888706
-40307.373126,1734,20867.605658
-1381.751633,442,20868.285069
-30.596948,100,20868.439091
-2450.50104,1015,20869.973725
-1818.413768,691,20871.005451
-2546.0282,573,20871.894154
-747.756366,460,20872.582586
-29722.543617,1350,20874.637729
-23263.078482,1366,20876.742802
-5216.149828,669,20877.751603
-36030.084349,1523,20880.050612
-6925.234854,729,20881.168178
-7225.961247,1036,20882.772017
-30031.06043,1446,20884.951859
-10637.170431,1521,20887.284315
-1065.678614,432,20887.967068
-12296.934627,1104,20889.650611
-4937.320036,563,20890.485336
-3573.349898,640,20891.466158
-1185.274168,273,20891.875026
-997.509525,347,20892.420157
-6224.37702,640,20893.377536
-1396.574653,569,20894.246992
-24657.400042,1219,20896.093107
-777.646761,177,20896.364097
-1868.294146,760,20897.595976
-835.434948,349,20898.121477
-11507.74375,1239,20900.000987
-1617.793745,455,20900.696019
-3890.637274,624,20901.660344
-716.340845,99,20901.821762
-1351.968619,580,20902.688232
-1157.393712,161,20902.942336
-10556.914094,1300,20904.920027
-1203.446879,754,20906.070463
-39472.421761,1597,20908.394358
-11758.724179,1072,20909.972731
-940.804565,394,20910.557967
-9421.817053,1387,20912.545222
-18044.354913,1099,20914.176912
-2765.196596,629,20915.099311
-5108.493145,446,20915.731565
-7895.500991,876,20917.025655
-2663.1467,600,20917.91439
-3385.750206,776,20919.028808
-1554.589365,549,20919.824585
-1262.527411,513,20920.589759
-1053.584757,510,20921.364976
-8053.911454,1102,20922.968836
-121.758067,36,20923.015905
-525.845211,286,20923.418378
-11171.90803,1201,20925.19572
-625.176779,341,20925.69895
-2562.118856,1110,20927.308976
-40083.525968,1760,20929.88728
-713.059075,85,20930.024839
-2683.101375,312,20930.462178
-10983.04803,1101,20932.143775
-18870.123496,1329,20934.067089
-3539.896014,691,20935.063198
-290.010172,57,20935.164472
-2109.240361,592,20936.00611
-524.505731,507,20936.738147
-786.269706,357,20937.288556
-19577.143511,1382,20939.295937
-6589.145729,784,20940.471605
-3331.434006,718,20941.529298
-324.419146,279,20941.928143
-1450.175341,316,20942.384638
-3797.101687,477,20943.09043
-12261.207162,1467,20945.25013
-13505.763564,968,20946.64134
-164.892132,57,20946.755404
-733.048862,478,20947.437472
-10206.033364,1529,20949.658528
-2341.037955,428,20950.33871
-6031.278937,766,20951.445365
-17762.732584,1417,20953.519455
-1869.809947,320,20953.980212
-2040.837592,213,20954.290332
-20938.613212,1249,20956.120291
-18384.054557,1424,20958.189217
-2159.621101,579,20959.023717
-295.176478,107,20959.194459
-1402.826543,389,20959.756391
-6558.005914,1149,20961.426336
-3699.38028,589,20962.297786
-6592.509134,1056,20963.821232
-915.455622,151,20964.051844
-1381.780153,590,20965.007139
-27964.041394,1230,20966.772744
-296.141735,185,20967.070386
-1492.579914,487,20967.797957
-237.983639,101,20967.911851
-23120.526606,1325,20969.870218
-110.185831,39,20969.921892
-994.231058,346,20970.422595
-5687.241918,1222,20972.200929
-24705.509656,1572,20974.494713
-1621.420476,568,20975.337379
-801.754634,128,20975.538625
-995.030009,389,20976.088003
-678.796569,498,20976.826653
-1638.196665,305,20977.252397
-33203.744506,1170,20978.955982
-9381.470193,1145,20980.640253
-11131.981875,960,20982.066081
-2296.183645,491,20982.801013
-152.547841,113,20982.960224
-2653.174384,988,20984.397674
-854.227044,335,20984.889082
-3295.357801,440,20985.533651
-3691.162347,792,20986.696308
-1093.543164,492,20987.396175
-20223.895664,1156,20989.054853
-12873.935581,1188,20990.822386
-8603.026589,1090,20992.396621
-725.682524,265,20992.808867
-3500.274557,913,20994.139714
-9588.583791,968,20995.570212
-8394.186864,1062,20997.105553
-4172.947231,1237,20998.978107
-2051.68525,361,20999.504013
-2810.592096,641,21000.458677
-201.112063,297,21000.884296
-330.287178,84,21001.024521
-6178.490467,483,21001.744641
-1644.633007,462,21002.382258
-234.773672,180,21002.65715
-11780.371899,939,21004.013656
-6486.619771,854,21005.302921
-2546.709386,535,21006.126878
-4581.522804,772,21007.288689
-1196.49998,442,21007.961241
-1071.478405,391,21008.540045
-1501.22416,609,21009.484503
-13934.478041,1380,21011.572282
-5854.174976,984,21013.089565
-329.019221,158,21013.316059
-2505.757369,609,21014.265501
-1062.599863,221,21014.575018
-20484.026151,1449,21016.800818
-9169.748535,1642,21019.231941
-6597.845429,930,21020.687854
-7902.507645,1041,21022.253788
-1876.823283,501,21023.034876
-18466.41622,1459,21025.218706
-2132.979386,427,21025.878957
-132.385047,74,21026.000719
-13693.603427,1394,21028.095236
-6072.334044,976,21029.603632
-1928.323459,455,21030.291367
-9535.14514,827,21031.563503
-4103.279254,969,21033.009092
-1619.296869,466,21033.729433
-1077.149504,464,21034.477065
-7617.985318,1203,21036.339925
-12288.256128,1100,21038.002488
-2273.72744,775,21039.163673
-1446.480116,171,21039.467518
-1377.464161,436,21040.116846
-137.810979,198,21040.446996
-325.941734,162,21040.677659
-4057.038505,472,21041.405398
-17324.967684,1101,21043.051378
-1254.266761,205,21043.386868
-8765.533896,974,21044.88003
-3425.54877,615,21045.805473
-2693.676305,527,21046.588831
-1946.700212,535,21047.443866
-112.520552,203,21047.758612
-1921.811147,532,21048.567176
-16386.386472,1263,21050.47916
-266.790397,70,21050.601257
-15080.124149,1185,21052.386346
-30100.384166,1512,21054.691565
-3732.914396,633,21055.668647
-17950.632138,1578,21058.037811
-1017.617009,233,21058.410123
-39850.277655,1365,21060.467344
-2464.623811,1207,21062.302033
-11505.369278,1009,21063.834318
-7424.501187,1054,21065.436333
-1838.73817,660,21066.439505
-65.549638,142,21066.642516
-965.745414,268,21067.147969
-7302.151196,1043,21068.743676
-667.917072,171,21068.989804
-8552.131558,1110,21070.673949
-6591.480486,1069,21072.286077
-3419.689158,985,21073.798871
-611.526914,101,21073.941887
-17933.264791,1977,21076.916948
-2854.107337,1354,21079.031038
-7033.850866,1068,21080.644059
-16089.310269,1082,21082.278636
-367.519489,380,21082.884065
-1939.346433,481,21083.622419
-14325.020051,1339,21085.626005
-13676.151982,1720,21088.247084
-39985.844771,1550,21090.594115
-669.125373,392,21091.216969
-823.310609,201,21091.546122
-3914.882103,876,21092.874474
-2030.363896,966,21094.325796
-51.840164,129,21094.600795
-25625.729309,1322,21096.597211
-1647.980733,315,21097.094306
-835.82108,215,21097.440449
-741.469643,228,21097.76255
-7130.402807,892,21099.122792
-14060.105924,1559,21101.453086
-806.004757,413,21102.132046
-33152.775267,1573,21104.502548
-725.94523,365,21105.074877
-1232.484715,362,21105.629094
-1978.570517,577,21106.486233
-6545.854692,839,21107.747739
-527.291595,291,21108.203506
-2023.574637,645,21109.164918
-680.625506,109,21109.334995
-2690.249881,1056,21110.918244
-34916.655781,1466,21113.178243
-5967.782737,996,21114.674316
-25857.942862,1374,21116.746266
0.998,1,21116.756867
-14855.156567,1382,21118.849858
-24533.713429,1418,21120.995483
-16408.272493,1182,21122.797261
-2345.109644,500,21123.574346
-23049.494019,1273,21125.559878
-3488.220334,1176,21127.360593
-54079.349993,1939,21130.316335
-7484.585908,1095,21132.012311
-5229.621955,594,21132.930189
-3729.2793,550,21133.745116
-2030.550179,743,21134.876075
-12482.883143,1250,21136.734553
-18905.859951,1202,21138.615471
-371.44691,230,21138.990575
-12633.108598,1364,21141.034692
-3363.020862,968,21142.537532
-1529.20917,479,21143.30631
-13114.603695,1141,21145.041791
-12517.465323,1268,21146.925816
-6563.673352,1239,21148.809449
-2056.791945,505,21149.589128
-3106.431312,603,21150.500103
-9788.809462,1217,21152.340902
-753.776221,175,21152.639783
-483.900954,77,21152.750818
-4898.275255,763,21153.90527
-5415.718178,1094,21155.65453
-4696.39396,1129,21157.363835
-1147.287477,441,21158.019205
-1468.831393,623,21158.968172
-1779.163178,511,21159.737589
-288.824828,166,21159.9993
-8346.892753,1069,21161.63956
-1091.19805,231,21161.984688
-1072.177398,626,21162.929994
-32433.2834,2708,21166.99655
-10888.905619,985,21168.522979
-582.927191,155,21168.757939
-2735.443847,586,21169.676473
-20150.093463,1236,21171.549014
-34872.565153,1573,21173.930697
-1297.789859,310,21174.386049
-1398.057807,246,21174.757896
-2873.9334,864,21176.070295
-11876.366523,1358,21178.161461
-688.269338,196,21178.455246
-2422.026017,558,21179.269777
-1888.735261,723,21180.384565
-3103.43526,257,21180.772688
-806.451508,344,21181.311983
-2045.680164,351,21181.861898
-2550.546317,375,21182.383384
-13282.101074,1274,21184.385365
-3864.066678,752,21185.522222
-15711.233488,1153,21187.330302
-22049.386727,1362,21189.390673
-5506.944323,727,21190.532055
-961.168712,195,21190.816358
-7415.960643,1065,21192.411702
-7452.873036,1159,21194.166686
-1281.670999,785,21195.401915
-32.658348,81,21195.518336
0.998,1,21195.521416
-15521.55986,1602,21197.935635
-6114.395569,1044,21199.534657
-414.055856,298,21199.983486
-2176.223315,239,21200.347958
-21359.947615,1335,21202.391496
-6754.234668,1029,21203.944277
-1925.061021,801,21205.147814
-5399.524687,345,21205.687595
-4406.660765,612,21206.590693
-1650.8785,365,21207.157722
-8031.044549,1383,21209.236491
-8483.803543,751,21210.402731
-14062.009652,1223,21212.239617
-3378.398439,830,21213.596154
-10662.127883,1194,21215.395807
-1593.477953,223,21215.757854
-607.806928,246,21216.133481
-29959.339467,1412,21218.304742
-1474.253605,462,21219.028473
-370.858529,153,21219.269417
-3513.802286,746,21220.412475
-14393.474757,1097,21222.068211
-6178.45011,754,21223.233341
-2111.059261,435,21223.879991
-15330.072268,1582,21226.294343
-8642.134982,1071,21227.983509
-2163.739038,273,21228.410863
-81.709815,117,21228.619039
-2903.117161,574,21229.505728
-2099.905238,781,21230.717016
-37.752228,107,21230.904709
-1882.11428,222,21231.226443
-7238.654505,1178,21233.012803
-28046.898663,1295,21234.98803
-706.155051,81,21235.103339
-6516.167074,1123,21236.827881
-1409.159873,641,21237.816934
-7787.189464,1291,21239.76884
-13703.858203,1034,21241.3348
-3220.156322,749,21242.481334
-3750.03512,1292,21244.43703
-23647.089249,1620,21246.996454
-1986.415538,530,21247.832595
-4017.114154,1176,21249.603356
-2730.588047,377,21250.208815
-7064.168171,1123,21251.899081
-11347.64489,1100,21253.546233
-4534.032493,604,21254.479491
-2458.749185,815,21255.740568
-26262.108249,1223,21257.569572
-1373.440157,320,21258.09571
-929.011869,461,21258.769736
-1522.766858,313,21259.272291
-6011.822905,1220,21261.100511
-2304.466898,643,21262.075419
-15199.397534,1061,21263.710399
-1475.523602,287,21264.155116
-17212.91428,1168,21265.926826
-773.336641,428,21266.586271
-1755.52253,503,21267.361228
-2003.973813,381,21267.934959
-9762.97923,1195,21269.731121
-3866.799542,1142,21271.484952
-919.669063,300,21271.957195
-48317.079683,1811,21274.68474
-2580.200254,292,21275.154047
-1165.873072,231,21275.494766
-459.047783,117,21275.682263
-5186.697764,1293,21277.655118
-14431.11557,986,21279.235932
-471.772934,67,21279.342241
-427.034248,237,21279.703668
-1695.199271,551,21280.515287
-1241.491196,411,21281.17996
-24090.841603,1358,21283.212165
-7415.847213,982,21284.768428
-4196.009671,383,21285.387292
-13784.501365,1321,21287.451344
-1778.636202,205,21287.803345
-6508.764013,1281,21289.810983
-99.555352,85,21289.943889
-1712.54872,215,21290.330864
-3212.556228,441,21291.027566
-4721.379815,756,21292.214751
-1894.509788,590,21293.21055
-3720.363567,693,21294.313013
-6652.293211,1123,21296.079975
-6646.569496,1131,21297.935461
-28188.351775,1449,21300.238464
-2636.263303,1000,21301.899444
-334.412137,165,21302.197072
-241.960491,230,21302.556751
-990.397403,226,21302.944538
-4410.164539,964,21304.557701
-2048.795547,736,21305.703038
-265.951732,160,21305.969169
-3295.162111,710,21307.098578
-1073.247534,617,21308.095484
-615.019983,191,21308.372025
-1888.496644,550,21309.259471
-8260.222675,1134,21311.086127
-634.356238,99,21311.235972
0.946482,3,21311.240852
-3538.216981,1168,21313.118704
-16408.038519,1205,21315.084031
-2340.492371,752,21316.287794
-41511.423541,1700,21318.972925
-2849.098395,580,21319.933634
-12585.626223,1896,21322.905911
-693.362221,314,21323.437893
-30841.894791,1277,21325.500829
-2000.772222,270,21325.937699
-1437.368011,884,21327.349945
-1010.628175,144,21327.581959
-1714.494654,533,21328.405296
-1260.943089,526,21329.245165
-2433.157976,535,21330.072915
-1991.95764,510,21330.885484
-9410.079341,1224,21332.81836
-67.764928,128,21333.030294
-2447.101692,667,21334.104983
-2020.7042,563,21335.022622
-44965.622791,1492,21337.360676
-2796.257661,322,21337.886334
-1051.844845,295,21338.373607
-1699.246873,422,21339.052731
-1488.520532,417,21339.715729
-24273.105102,1280,21341.758415
-327.911854,148,21341.989211
-7564.875551,1005,21343.588482
-4762.992459,1279,21345.653355
-1767.251276,802,21346.96758
-28481.788979,1238,21348.947146
-1232.476251,396,21349.578876
-6449.481037,981,21351.194671
-4919.657131,1175,21353.08341
-1019.659102,452,21353.795793
-1877.840323,687,21354.896909
-10221.71055,1692,21357.58536
-191.407571,164,21357.874459
-20204.834218,1661,21360.523086
-1078.933559,544,21361.383373
-292.697341,284,21361.799061
-29932.010952,1615,21364.243615
-248.547522,232,21364.626607
-2952.268013,716,21365.695038
-408.470034,351,21366.24051
-26760.163637,1444,21368.409954
-22526.947585,1253,21370.332302
-2777.974923,695,21371.427456
-40.270557,84,21371.530404
-4882.360882,391,21372.120946
-23450.456693,1139,21373.85595
-13878.089599,1256,21375.772228
-2406.768065,577,21376.681605
-1500.849195,314,21377.142831
-587.215653,98,21377.310414
-7749.405409,1426,21379.469369
-17100.404527,1336,21381.511085
-1290.148371,533,21382.381488
-6830.922841,1153,21384.106116
-6154.720214,651,21385.108943
-1644.782259,914,21386.477078
-2393.984,696,21387.597152
-6731.735133,972,21389.078675
-7008.96211,1024,21390.630561
-5739.600648,1018,21392.200497
-170.574442,212,21392.537452
-4779.703044,650,21393.541359
-4425.537117,977,21394.996073
-1609.125468,426,21395.635971
-22969.73027,1454,21397.849156
-4527.866186,1193,21399.675015
-9959.909635,1018,21401.231573
-53136.124574,1489,21403.523721
-10228.484461,1219,21405.376813
-6754.841724,1177,21407.154329
-8764.993233,1132,21408.885105
-4210.549361,982,21410.407608
-3172.75326,758,21411.573165
-16266.70174,1166,21413.330728
-14922.608877,1554,21415.764974
-1049.726809,178,21416.07177
-5723.64519,1144,21417.780003
-62.324112,89,21417.923445
-5322.245405,1008,21419.471238
-218.028712,72,21419.594277
-1590.150506,574,21420.46416
-6109.468932,1406,21422.579616
-1123.972183,542,21423.407145
-2114.161959,264,21423.807683
-10814.120433,1072,21425.469153
-1696.451685,848,21426.738813
-14931.339882,1287,21428.682171
-8092.856603,1073,21430.328297
-2218.840846,583,21431.239083
-5087.731545,634,21432.186729
-44483.639933,3648,21437.72462
0.998,1,21437.750362
-302.151108,248,21438.125738
-9617.258329,1347,21440.144919
-10154.154828,1174,21441.869174
-1443.360938,458,21442.551707
-2143.271521,239,21442.905321
-485.11297,255,21443.288559
-4708.059951,1138,21444.925357
-45.352902,125,21445.125209
-27275.494363,1424,21447.237171
-6436.648566,817,21448.44725
-6036.894676,1175,21450.14617
-6485.052704,1038,21451.683459
-2487.81109,650,21452.645449
-18603.921484,1140,21454.310855
-15783.567189,1139,21455.923427
-523.161161,78,21456.057209
-1330.887248,453,21456.730107
-1248.189791,546,21457.509756
-15233.878174,1046,21459.042779
-3323.420071,656,21459.994402
-1370.356056,420,21460.602494
-1740.852762,567,21461.43518
-2997.38875,416,21462.04557
-25097.809977,1124,21463.683721
-3366.289987,523,21464.453594
-21085.323778,1059,21465.968317
-1940.838228,727,21467.04131
-1385.848273,216,21467.370679
-1982.557172,572,21468.185728
-1104.119325,199,21468.496657
-10747.958216,1295,21470.358382
-517.803948,372,21470.910372
-22212.333398,1261,21472.743364
-499.336761,342,21473.223161
-42053.085839,1509,21475.431795
-657.199857,400,21476.007981
-9597.046174,1755,21478.642932
-62.645592,140,21478.862006
-1232.791812,258,21479.2375
-1753.381002,819,21480.42179
-2707.80759,421,21481.062701
-7050.707699,1405,21483.099259
0.482326,8,21483.11759
-29831.448134,1239,21484.876084
-1216.140978,169,21485.151492
-1277.782571,211,21485.460907
-7702.134033,1268,21487.292964
-10258.029515,1111,21488.93292
-3700.370153,1007,21490.46412
-2843.089188,749,21491.613918
-7419.349705,1003,21493.104841
-13358.903854,1027,21494.678417
-501.710076,174,21494.965222
-124.864428,44,21495.030056
-6451.999425,1042,21496.589966
-188.749852,215,21496.936457
-29384.249967,1563,21499.291452
-150.617737,51,21499.39428
-2222.749046,520,21500.173695
-3596.804664,426,21500.824688
-7452.382408,1176,21502.59394
-457.619331,185,21502.912476
-2679.020746,579,21503.771231
-8083.540597,1170,21505.532132
-43979.863618,1785,21508.332996
-4201.829869,1591,21510.781459
-18573.745305,1609,21513.21956
-8880.996554,1157,21514.983302
-2622.816472,640,21515.969835
-2384.082583,523,21516.746891
-1180.162319,487,21517.495615
-12247.615591,1145,21519.222772
-16849.563323,1662,21521.737361
-7208.737273,1022,21523.28952
-940.856839,471,21524.030032
-6947.011723,1350,21526.042775
-7756.02453,1109,21527.740936
-265.781771,250,21528.160293
-111.141745,92,21528.302046
-4119.045074,990,21529.770406
-32.095099,115,21529.960031
-30337.401698,1181,21531.719647
-10083.411534,1094,21533.404674
-2722.96132,608,21534.424482
-12280.111301,1053,21536.00384
-162.42734,59,21536.078646
-705.289963,241,21536.444885
-24244.311781,1359,21538.514755
-3158.37324,651,21539.503221
-16361.334075,1391,21541.611869
-9000.123059,1081,21543.233507
-5471.278713,693,21544.305009
-2403.888479,585,21545.192492
-11048.075174,1131,21546.895142
-7356.510271,997,21548.419097
-351.081267,331,21548.926028
-11305.906185,1049,21550.503766
-70.271987,158,21550.777463
-9201.000526,1041,21552.343088
-64127.039904,1830,21555.102687
0.8416,6,21555.122425
-981.645802,209,21555.467438
-10552.459829,1111,21557.163464
-4680.921001,739,21558.285963
-2824.099152,585,21559.15472
-4864.095111,1133,21560.85589
-37397.698809,2124,21564.07174
-9645.677303,1073,21565.752566
-958.028678,491,21566.528271
-16547.976932,1223,21568.351877
-2205.328732,604,21569.296744
-10477.540066,1095,21570.959524
-7247.096584,973,21572.449844
-1359.729746,414,21573.074328
-442.263621,379,21573.653974
-10858.23789,1332,21575.668817
-12057.989275,1187,21577.472579
-3285.267843,426,21578.146286
-3150.321091,306,21578.631256
-21900.556618,1210,21580.441177
-417.416756,361,21581.002873
-3647.819249,564,21581.886637
-4316.112518,514,21582.654171
-2991.951678,370,21583.183968
-16632.557707,1153,21584.92627
-135.392547,112,21585.095794
-18192.81194,1113,21586.812689
-20856.818743,1130,21588.520819
-6713.221209,725,21589.631429
-11837.440132,1423,21591.805773
-12049.252199,1164,21593.566242
-1423.586162,352,21594.082353
-27208.464163,3009,21598.724563
-995.630765,366,21599.287661
-29882.339932,1310,21601.271525
-15695.678638,1552,21603.609092
-2242.480251,812,21604.866398
-7635.416235,1351,21606.883386
-5065.052239,1327,21608.922879
-4940.373988,1353,21610.977649
-15815.972114,1189,21612.767138
-2133.701481,675,21613.832027
-6009.606237,867,21615.113877
-9165.128343,1136,21616.837577
-5030.666846,1613,21619.293211
-879.212039,262,21619.707648
-896.292699,515,21620.474703
-4229.517844,1006,21622.083858
-34419.269016,1279,21624.033351
-1582.960274,724,21625.123421
-10814.334242,1111,21626.806403
-682.192084,211,21627.158927
-3623.397542,295,21627.589712
-7417.896684,947,21629.017573
-769.918305,369,21629.569379
-745.346062,120,21629.758687
-1001.029531,208,21630.090738
-6097.470335,1324,21632.075662
-2505.775317,778,21633.283773
-111.514316,69,21633.405844
-2215.669142,413,21634.009128
-1081.381711,267,21634.412032
-1125.824998,364,21634.99403
-4678.777232,1086,21636.618893
-10479.806218,1532,21638.947639
-3455.055468,415,21639.606293
-7936.1141,1051,21641.185385
-116.053279,216,21641.528741
-839.965848,120,21641.724022
-5507.372979,1501,21643.971218
-48.084536,67,21644.092292
-1550.49242,495,21644.835117
-735.826279,349,21645.370568
-6318.077142,1296,21647.313578
-5064.959615,1335,21649.368894
-21793.164804,1060,21650.957645
-11098.769412,1040,21652.539405
-22490.026355,1456,21654.847824
-1230.604579,463,21655.555197
-15081.813387,1409,21657.685537
-6376.979198,999,21659.210629
-6319.965611,1009,21660.744188
-17616.082535,1089,21662.406029
-4820.737521,1068,21664.001379
-15663.294474,1925,21666.951204
-5170.178881,1171,21668.749738
-10340.446534,2108,21671.940499
-2038.748485,275,21672.358653
-14042.628261,1132,21674.079242
-732.8003,300,21674.538718
-15330.308811,1201,21676.338601
-9445.639271,1233,21678.214531
-644.236911,159,21678.454755
-1729.750635,673,21679.458245
-30604.482211,2724,21683.655213
-1665.579314,275,21684.078645
-1247.046675,445,21684.753833
-334.936361,211,21685.088087
-18786.462623,1254,21686.981708
-6356.280937,1063,21688.57828
-15717.366936,1612,21691.027548
-22029.317696,1220,21692.897022
-1595.906417,326,21693.405703
-183.905326,186,21693.680243
-1683.83093,596,21694.615759
-5241.85375,751,21695.760824
-2321.057993,651,21696.73086
-5553.59213,848,21698.006314
-7484.755224,1007,21699.527291
-15504.568279,1188,21701.356568
-2837.574383,866,21702.632608
-127.234359,54,21702.734591
-43322.554773,1376,21704.812012
-13812.193272,1392,21706.922646
-3168.751948,632,21707.907035
-7576.526059,1231,21709.778819
-1264.967593,236,21710.147288
-5485.298271,501,21710.91774
-209.035647,55,21710.984952
