#{"t_start": 1591458561.713956, "env_id": null}
r,l,t
-884.83909,362,12413.587309
-4276.110531,671,12414.432211
-736.88061,746,12415.359313
-6128.808494,1297,12416.990773
-2503.271171,369,12417.442905
-1635.002795,455,12418.005892
-6756.480884,1065,12419.409215
-922.74533,540,12420.068783
-1911.600828,602,12420.845583
-1370.536022,670,12421.655114
-2358.322485,585,12422.377899
-4832.841687,1094,12423.786236
-1684.682148,390,12424.316675
-937.030989,540,12425.030773
-8768.697559,1393,12426.820836
-7127.807664,995,12428.153338
-584.973743,185,12428.394799
-1951.134111,564,12429.149175
-7508.333893,998,12430.450851
-75.80655,105,12430.556946
-5366.814646,1205,12432.126278
-3724.268673,1032,12433.465956
-9767.943404,1934,12435.925976
-3249.523519,650,12436.79464
-9191.520964,1004,12438.098745
-8148.046906,1013,12439.416127
-13782.777732,1271,12441.059255
-2627.979711,609,12441.846017
-7672.031315,965,12443.126804
-832.331289,145,12443.310395
-2324.452468,603,12444.108352
-5904.183224,871,12445.236589
-103.707306,36,12445.276849
-4122.894599,801,12446.369797
-2968.208178,560,12447.10977
-6878.721068,815,12448.151213
-8076.623753,766,12449.152804
0.998571,1,12449.159389
-11014.579056,1146,12450.64629
-8194.683056,967,12451.887875
-4179.808244,556,12452.630494
-11389.592769,1277,12454.284525
0.998571,1,12454.293421
-1619.252941,251,12454.616147
-11260.599653,1018,12455.933235
-12012.440922,955,12457.171746
-1719.073885,357,12457.630905
-816.374377,256,12457.965581
-827.055868,173,12458.200182
-1912.414972,769,12459.185758
-3653.561336,879,12460.328943
-3684.601317,490,12460.980467
-246.574135,95,12461.124381
-529.168994,279,12461.474061
-13397.207998,1185,12462.972357
-7398.276847,874,12464.133567
-1708.813555,430,12464.697493
-4048.316246,446,12465.290689
-5296.220337,1661,12467.419549
-1633.613456,829,12468.475455
-2766.802224,829,12469.576632
-2939.209837,937,12470.846412
-1270.474416,294,12471.231842
-4303.690974,570,12471.968808
-1224.678868,268,12472.311571
-1845.478526,330,12472.779964
-702.361236,485,12473.369844
-289.661332,56,12473.472915
-2635.983507,500,12474.134601
-9806.204696,941,12475.330754
-7310.73512,909,12476.532243
-2526.6207,510,12477.197511
-6750.969925,709,12478.137268
-5848.547801,826,12479.205776
-3932.077638,964,12480.490027
-11524.049684,923,12481.708945
-2891.744597,953,12482.931803
-924.583791,513,12483.605811
-3475.267094,690,12484.542262
-1311.257152,372,12485.040041
-5751.068855,595,12485.796791
-1096.828247,546,12486.504338
-1307.009495,376,12487.004316
-1168.912993,449,12487.606317
-2737.117741,935,12488.80483
-9792.509492,936,12490.05074
-1474.106655,246,12490.34782
-7276.706188,664,12491.240677
-1895.464425,350,12491.65615
-12133.753058,942,12492.909793
-2321.453771,440,12493.486008
-11676.562117,1066,12494.884298
-7845.364988,750,12495.821952
-2117.086954,529,12496.541701
-10124.155866,1118,12497.962267
-4498.115571,752,12498.969862
-2046.240605,234,12499.285728
-5127.731322,576,12500.015157
-334.834786,103,12500.158049
-3149.625386,425,12500.717927
-5171.904366,609,12501.489589
-299.590434,286,12501.900881
-4289.221044,734,12502.889724
-865.408988,162,12503.115541
-2006.531483,378,12503.612367
-8037.515939,715,12504.500951
-7253.526907,741,12505.49408
-7162.719729,995,12506.811196
-6962.347289,1025,12508.140019
-3636.620983,776,12509.138923
-4492.06243,1174,12510.657984
-264.534323,161,12510.873805
-962.253148,106,12511.035922
-15476.66238,1772,12513.326621
-10632.190266,1019,12514.657828
-6251.426407,819,12515.700963
-7098.203253,1000,12516.997929
-1889.295319,473,12517.626472
-5022.27514,950,12518.824228
-8523.337426,829,12519.9392
-939.754363,436,12520.501653
-3949.318625,558,12521.213598
-2539.197127,570,12521.951021
-12067.244064,1360,12523.721001
-2616.549324,398,12524.25758
-8242.995047,802,12525.281551
-79.435859,29,12525.316974
-8255.901093,846,12526.435907
-2750.594811,739,12527.385598
-2668.133043,331,12527.820879
-506.85517,220,12528.116302
-3035.084562,749,12529.088459
-7752.295272,876,12530.211138
-1417.097518,322,12530.642148
-3176.834161,1010,12531.943169
-948.360146,423,12532.470885
-1066.404809,287,12532.864007
-60.979181,88,12532.978235
-1530.401915,449,12533.573961
-2901.175372,814,12534.618619
-2620.966062,265,12534.958472
-4145.134723,709,12535.894066
-2665.769737,847,12536.957621
-598.353111,183,12537.218198
-1790.612276,222,12537.481169
-14290.886368,2170,12540.346122
-9090.454326,1079,12541.767618
-2663.372687,747,12542.728005
-4562.828734,656,12543.596494
-1158.530227,688,12544.459357
-11725.546814,2177,12547.183514
-3962.374331,724,12548.114886
-79.111491,32,12548.148776
-8300.228164,923,12549.311857
-4948.22007,905,12550.426958
-3074.187302,828,12551.498746
-1870.395383,807,12552.498991
-6166.228551,2133,12555.161285
-7018.050518,1018,12556.442197
-1098.707524,478,12557.019824
-6100.444633,1358,12558.723782
-2621.206921,1050,12560.024945
-2616.262569,269,12560.359664
-5173.244793,1333,12562.057981
-734.900075,219,12562.30733
-9958.694383,1739,12564.542059
-1035.375377,442,12565.088897
-1876.317499,774,12566.081503
-5370.160814,615,12566.821663
-3002.534437,631,12567.632732
-1027.657819,326,12568.069262
-4179.12344,1256,12569.643733
-1615.433753,500,12570.267276
-6850.697473,1029,12571.54892
-2092.026762,213,12571.790472
-11661.849593,1817,12574.043031
-2766.080591,993,12575.319278
-2502.85909,583,12576.056345
-217.86227,261,12576.387468
-9339.935355,2449,12579.440804
-5820.564505,1615,12581.495347
-11089.044158,971,12582.671157
-1605.603865,560,12583.381724
-4238.121918,557,12584.094601
-206.761648,45,12584.139399
-9446.67991,2747,12587.648973
-1604.886235,525,12588.326489
-4985.434669,446,12588.874362
-124.153959,41,12588.942987
-252.330674,47,12588.985659
-6801.166168,961,12590.171477
-159.436502,188,12590.432522
-456.159499,167,12590.616551
-1171.282895,119,12590.790856
-4494.457593,1283,12592.393966
-5247.010471,685,12593.246164
-9206.548011,840,12594.292909
-1438.509419,136,12594.4867
-5360.528871,918,12595.662505
-2528.445453,413,12596.23221
-9407.495001,1109,12597.635323
-390.489188,265,12597.980647
-6268.389837,718,12598.917423
-8045.192634,1057,12600.279684
-9111.976357,1366,12602.063611
-1659.413733,279,12602.438924
-2547.04446,835,12603.50856
-1979.495976,507,12604.169398
-7151.853038,1333,12605.921956
-1452.414283,373,12606.409568
-6892.911469,740,12607.369963
-7439.384702,1095,12608.797781
-225.2547,143,12608.994326
-2717.300168,710,12609.90919
-1320.833303,363,12610.407016
-1085.858139,549,12611.091002
-1415.94795,300,12611.471751
-1402.290839,603,12612.246653
-3677.397309,1109,12613.706026
-3807.348871,1045,12615.05795
-2516.501665,455,12615.653153
-4591.894883,880,12616.794625
-5220.978212,703,12617.724294
-1737.440726,175,12617.959741
-3055.724046,736,12618.915407
-910.836256,250,12619.256251
-2043.42648,349,12619.701872
-1669.982342,627,12620.478404
-712.959715,415,12621.038109
-4213.334082,667,12621.909009
-2634.122537,895,12623.130288
-238.439804,45,12623.193821
-365.806366,239,12623.503816
-8294.91557,1252,12625.127705
-2521.490206,734,12626.096448
-1686.710446,260,12626.433547
-214.588175,82,12626.511422
-2201.811614,412,12627.03171
-222.883143,44,12627.129314
-7665.220954,1089,12628.508672
-6846.2266,726,12629.462975
-279.742932,181,12629.708086
-7483.256522,1087,12631.114574
-1892.640645,496,12631.7662
-3171.856405,619,12632.585622
-2447.031343,935,12633.776743
-4310.907407,886,12634.935403
-7776.654051,821,12635.989786
-1289.827117,487,12636.627686
-1668.358039,978,12637.901177
-8176.397041,622,12638.720333
0.998571,1,12638.725497
-8127.054974,1438,12640.565813
-7451.135093,1046,12641.906903
-13902.945225,1603,12643.981262
-2629.709929,696,12644.906518
-9185.745061,2522,12648.192523
-1201.672095,261,12648.537989
-1804.569372,780,12649.637852
-1866.053844,239,12649.966969
-1899.81388,270,12650.307651
-5118.963462,1045,12651.644571
-6180.080812,827,12652.704551
-12291.822628,2872,12656.429021
-1177.214956,548,12657.147774
-5080.783572,748,12658.113552
-2089.649542,395,12658.644542
-2269.930716,587,12659.393581
-238.982067,74,12659.474594
-272.296422,124,12659.653688
-94.019027,119,12659.801589
-1791.4004,306,12660.188161
-2182.129868,717,12661.117783
-2251.208407,815,12662.182796
-10861.739384,751,12663.149556
-7188.357703,870,12664.297645
-3891.493025,811,12665.352113
-1548.225175,759,12666.342789
-1738.381678,153,12666.563492
-4337.058819,949,12667.782603
-4154.953007,776,12668.791314
-2949.253733,1192,12670.338408
-5222.80685,476,12670.966298
-6688.602787,958,12672.223843
-5668.936861,946,12673.416772
-1700.155136,599,12674.231679
-3036.006243,363,12674.664245
-7446.673985,1028,12675.983974
-1493.646613,670,12676.954087
-1948.115187,343,12677.385189
-8408.557532,1029,12678.713321
-4502.156484,899,12679.881839
-1960.541731,386,12680.384251
-6262.891845,1128,12681.856637
-8614.784967,889,12682.998271
-9275.438165,991,12684.296523
-4041.906546,1014,12685.637812
-1738.746437,144,12685.830758
-1523.042546,140,12686.009504
-1449.538185,372,12686.481258
-1438.496628,130,12686.660118
-2514.525361,672,12687.515774
-3014.422596,701,12688.443733
-4488.972892,904,12689.619667
-300.930576,177,12689.840021
-3943.460415,442,12690.417118
-4333.996973,1563,12692.442665
-234.626667,51,12692.499786
-5537.682842,866,12693.572668
-2130.065454,174,12693.794402
-4086.761436,864,12694.872219
-6587.084494,841,12695.953776
-209.327809,42,12695.99644
-330.816799,174,12696.202919
-10282.759084,1041,12697.534242
-3566.156529,736,12698.444736
-858.199484,477,12699.050077
-620.541099,412,12699.542997
-3657.73071,1085,12700.933918
-1380.261252,627,12701.717479
-3716.602833,353,12702.13381
-2674.005097,469,12702.735386
-1514.887857,346,12703.191192
-6839.867732,947,12704.336279
-2866.0918,626,12705.15974
-1465.418423,477,12705.756994
-4588.157725,1112,12707.211573
-793.391731,184,12707.462321
-1660.425502,172,12707.665967
-9850.674903,1000,12708.912225
-3527.991939,308,12709.279538
-4926.081743,448,12709.865976
-3632.648399,722,12710.773008
-288.693019,238,12711.048398
-168.467799,156,12711.259093
-2830.848933,599,12711.972533
-8046.243409,955,12713.206054
-3278.635907,731,12714.13439
-7897.90137,982,12715.330143
-3352.633646,689,12716.225056
-5514.66691,1168,12717.721212
-4476.691555,1222,12719.240344
-5795.699581,805,12720.269119
-2837.571615,674,12721.106751
-2471.545521,556,12721.790054
-476.654787,77,12721.891914
-16631.631115,1249,12723.444118
-4087.141592,693,12724.319749
-1967.653911,375,12724.780283
-945.625725,450,12725.369014
-142.686358,236,12725.660945
-1245.975913,666,12726.495385
-1328.35404,553,12727.197787
-359.764695,236,12727.507886
-549.611011,196,12727.744706
-10793.574471,1058,12729.047937
-273.821485,176,12729.301858
-6961.143585,957,12730.46562
-3954.44159,992,12731.751116
-1174.236169,278,12732.089609
-2447.410879,593,12732.835816
-6742.004262,1149,12734.281811
-1186.805621,185,12734.486695
-2801.427658,607,12735.267873
-9665.557724,1077,12736.588134
-5177.254914,1025,12737.874668
-6715.582069,1399,12739.693772
-129.953458,138,12739.875037
-1791.273262,388,12740.393357
-5475.258485,1028,12741.713854
-1176.600937,279,12742.100186
-24545.117101,1617,12744.180512
-8731.971875,1265,12745.830859
-243.265704,45,12745.880301
-1662.041663,814,12746.944247
-5185.783786,687,12747.834067
-1870.511201,722,12748.769496
-1085.979015,115,12748.914276
-4776.69215,831,12749.970852
-75.175703,31,12750.016663
-2084.467981,549,12750.760058
-8214.449165,905,12751.928471
-2653.714908,383,12752.429163
-1996.277896,461,12753.020633
-6282.093664,1079,12754.427274
-1192.469532,581,12755.184135
-4227.182703,907,12756.365826
-1533.686736,688,12757.277389
-2301.965527,589,12758.027453
-2748.227949,654,12758.899505
-5030.68942,743,12759.843457
-2921.507579,679,12760.748515
-5724.075734,1149,12762.231952
-6830.965288,657,12763.086797
-2742.291628,406,12763.599502
-2363.874809,302,12763.979237
-11064.592919,924,12765.200271
-1944.609382,387,12765.70404
-5297.754957,454,12766.285127
-924.213214,110,12766.424417
-1886.75655,585,12767.20832
-5976.113071,1583,12769.242711
-5935.423605,1045,12770.591821
-2964.637381,1111,12772.114409
-7837.521841,1127,12773.562036
-2858.581567,471,12774.176812
-3285.051443,652,12775.011594
-11295.106816,1079,12776.454726
-682.758116,335,12776.863843
-1147.135084,168,12777.107316
-440.962994,309,12777.485795
-4094.799517,925,12778.670234
-5313.939496,709,12779.63273
-1467.564262,162,12779.824755
-7826.744812,1046,12781.180337
-1979.434311,200,12781.480294
-274.167746,292,12781.863142
-4720.530803,1291,12783.52675
-3841.372384,398,12784.063111
-12476.34767,1137,12785.539802
-7717.33447,1312,12787.226915
-1964.498911,337,12787.665588
-2092.983042,645,12788.513558
-2306.951059,806,12789.539886
-6193.151357,1138,12791.016751
-6015.236699,1176,12792.569596
-8386.628816,1046,12793.947175
-2401.03295,1057,12795.298628
-10551.327155,1179,12796.802478
-3673.203648,386,12797.339668
-8958.865745,687,12798.264024
-721.202433,132,12798.424427
-11321.25803,1147,12799.913676
-546.501852,394,12800.49662
-4570.713533,1411,12802.299054
-4243.589045,794,12803.324708
-5368.529924,982,12804.612017
-3707.754127,447,12805.193792
-3750.040984,505,12805.849917
-3307.49533,1238,12807.447166
-2412.801203,283,12807.819045
-6784.711184,1312,12809.497996
-743.640815,154,12809.708783
-3175.593038,408,12810.238319
-6693.903905,1351,12811.980176
-2484.3043,449,12812.61597
-1298.193871,753,12813.548036
-20472.765703,2025,12816.186555
-919.093104,274,12816.544467
-1806.835357,684,12817.465088
-2535.952818,481,12818.053102
-1654.032114,300,12818.478841
-7729.299857,1034,12819.812602
-8791.345591,2005,12822.333009
-1778.12363,399,12822.843224
-1934.457188,521,12823.494765
-2839.532832,530,12824.142715
-2252.041007,363,12824.597117
-5127.566048,1051,12825.961383
-2414.772146,833,12826.997815
-5429.770397,788,12828.006154
-6459.836177,1279,12829.63069
-10999.73645,1048,12830.936564
-4978.032757,551,12831.604372
-85.304265,32,12831.64489
-349.896235,186,12831.894123
-2202.493086,816,12832.896259
-1204.418612,480,12833.517038
0.998571,1,12833.521313
-9336.583507,1060,12834.845423
-593.279907,258,12835.174344
-2737.28268,495,12835.796291
-3465.510237,710,12836.705218
-9258.365834,1129,12838.084082
-1397.479037,209,12838.378962
-410.331352,133,12838.532435
-2708.59204,551,12839.211464
-2509.434759,816,12840.252182
-6263.829535,986,12841.495756
-4012.377862,414,12841.996907
-3626.293375,735,12842.919755
-593.687366,193,12843.173739
-5720.428346,1886,12845.560971
-4822.995545,750,12846.516108
-3222.695221,302,12846.879093
-5015.405527,937,12848.029906
-3291.3907,862,12849.132458
-14084.540619,1448,12850.943382
-1663.414592,296,12851.333795
-133.415669,38,12851.369824
-10294.975311,1000,12852.616944
-383.73186,264,12852.942995
-1734.610648,581,12853.728407
-1224.892549,381,12854.19705
-2828.458886,540,12854.89186
-3384.724186,818,12855.885238
-13727.725583,1617,12857.934831
-1317.316489,324,12858.323453
-4414.439164,814,12859.342159
-4711.778307,448,12859.917345
-240.000484,162,12860.127389
-33886.798344,4169,12865.320537
-9185.91649,975,12866.527291
-3205.258799,608,12867.3184
-2599.808623,665,12868.151898
-566.008223,202,12868.42829
-3841.868064,904,12869.546825
-4096.506716,672,12870.398767
-517.006881,186,12870.656114
-486.636637,338,12871.056947
-5647.856717,1032,12872.339696
-2290.900639,791,12873.350431
-1724.900827,258,12873.684087
-12423.400028,1927,12876.087126
-116.786273,38,12876.136435
-1384.211007,458,12876.716787
-1426.988489,527,12877.440808
-4633.208833,651,12878.256299
-534.588092,260,12878.591837
-5286.570789,1041,12879.877274
-8249.581134,982,12881.115241
-646.282124,389,12881.587163
-828.656854,201,12881.823464
-5690.036881,902,12882.958865
-2514.940046,522,12883.618159
-1570.701371,347,12884.046051
-1676.307439,668,12884.885176
-2447.589555,767,12885.835968
-983.199237,506,12886.483542
-10222.082959,949,12887.703352
-2348.237761,646,12888.493444
-4179.836212,665,12889.341788
-7196.953911,1024,12890.663944
-2124.693886,609,12891.482751
-97.312007,36,12891.523017
-825.248189,143,12891.687485
-12464.826897,1108,12893.140737
-961.296208,233,12893.411263
-3555.3616,760,12894.394301
-918.320565,655,12895.272962
-648.190585,152,12895.475542
-773.578122,218,12895.739779
-3129.674202,514,12896.408663
-4173.48172,1070,12897.800615
-910.396979,146,12897.998112
-148.790812,43,12898.039325
-1836.188634,643,12898.857848
-7487.489064,966,12900.127028
-714.348224,175,12900.365995
-1600.007461,623,12901.159775
-8042.445844,936,12902.372091
-8250.809666,834,12903.495486
-7361.097598,1554,12905.508751
-3719.39698,620,12906.305652
-2403.288671,372,12906.815912
-5861.089589,882,12907.932653
-12972.00027,864,12909.03704
-1684.839138,975,12910.333659
-9075.784006,1024,12911.714084
-6994.612689,701,12912.651926
-3812.369572,1011,12913.924415
-3902.831391,874,12915.074766
-10790.817658,2674,12918.531242
-1189.138371,329,12918.970894
-4572.723962,1590,12920.992266
-4357.530839,894,12922.173419
-2186.440535,522,12922.852697
-8068.225847,1086,12924.278875
-7823.459761,908,12925.438609
-4448.737031,946,12926.664089
-8440.637419,1820,12928.998018
-11760.807618,937,12930.243416
-8095.615842,1624,12932.311302
-1627.291753,570,12933.11055
-5403.900424,887,12934.254665
-279.460247,110,12934.418769
-4633.966868,631,12935.21544
-5516.409148,539,12935.904631
-16042.004291,1032,12937.262923
-435.306125,222,12937.566648
-14477.724224,1117,12939.046478
-3007.969941,612,12939.846585
-1548.331035,543,12940.546513
-1875.993803,493,12941.199839
-1342.725026,584,12941.98798
-4187.388295,759,12942.960476
-1963.008231,259,12943.313255
-3008.85434,464,12943.872474
-283.879249,210,12944.154541
-2544.467147,613,12944.976121
-5385.302272,959,12946.207167
-1369.702614,318,12946.623759
-3551.558973,485,12947.272219
-1599.996936,528,12947.941362
-12078.569349,1244,12949.530945
0.998571,1,12949.539418
-9354.254431,963,12950.811363
-14340.188689,807,12951.856725
-1003.014204,149,12952.052224
-1396.732099,321,12952.483966
-556.854376,274,12952.829643
-3785.751285,365,12953.320866
-9239.953549,1182,12954.828854
-5092.510527,1050,12956.200747
-5429.434967,923,12957.387549
-2150.876618,528,12958.109347
-3819.337535,1051,12959.452537
-811.88963,348,12959.900964
-594.538527,190,12960.148016
-6370.047247,1138,12961.605129
-3603.635616,648,12962.452894
-9559.498032,1805,12964.773506
-11333.458885,863,12965.898748
-3618.987692,674,12966.724948
-1207.07462,444,12967.29801
-1668.066288,808,12968.292075
-3583.796282,691,12969.161176
-1179.077854,400,12969.654021
-9750.298348,1200,12971.156787
-377.823942,79,12971.249422
-3364.994092,1102,12972.636085
-2890.153702,606,12973.433011
-6705.684398,601,12974.228951
-161.324588,171,12974.47327
-5023.342368,1800,12976.715004
-2612.418209,694,12977.562964
-1601.144006,583,12978.321239
-10692.571567,1121,12979.748858
-624.84445,431,12980.256196
-824.464763,492,12980.881184
-9466.101922,1292,12982.48789
-4585.781013,362,12982.974801
-3686.653681,506,12983.606372
-1855.232937,329,12983.988013
-26.324965,71,12984.084754
-1434.328567,308,12984.47786
-1803.182582,848,12985.540423
-8033.983957,1025,12986.819343
-3197.147602,412,12987.338954
-2793.896043,470,12987.934453
-1033.857788,135,12988.101576
-251.215058,44,12988.150804
-5698.999962,726,12989.05166
-651.88045,294,12989.425204
-4955.488438,408,12989.929563
-3134.00374,666,12990.774151
-668.450813,447,12991.329255
-98.637328,41,12991.376669
-5745.529967,923,12992.538829
-8570.716008,773,12993.55233
-19539.924633,1547,12995.470047
-3413.866715,755,12996.423618
-2972.68781,849,12997.455155
-424.714393,326,12997.868654
-7617.883473,921,12999.031463
-523.900434,353,12999.494243
-70.833454,123,12999.655248
-5209.30251,1238,13001.180804
-4448.122462,1191,13002.691856
-269.034372,59,13002.758531
-6693.020669,1182,13004.212993
-3233.175333,582,13005.045674
-7866.078086,1011,13006.321506
-2478.46812,629,13007.131938
-3354.064643,1272,13008.70598
-808.470185,554,13009.403076
-1307.513072,300,13009.764341
-1565.269189,198,13010.027695
-1515.433342,720,13010.91541
-4758.293405,1044,13012.239774
-760.527981,252,13012.559331
-2848.500449,787,13013.536144
-1631.803856,694,13014.401643
-5360.748402,814,13015.391808
-6145.783321,1052,13016.737578
-564.185416,134,13016.932988
-1345.344116,297,13017.286454
-567.22673,137,13017.443065
-3845.946209,416,13017.955638
-5138.41865,1770,13020.173249
-7214.554798,761,13021.130574
-1169.110416,335,13021.574781
-13988.211068,1172,13023.009669
-131.374036,154,13023.230844
-470.8964,248,13023.55083
-9230.599855,1121,13025.021216
-5727.602379,1169,13026.518117
-3740.069054,549,13027.242314
-5064.190822,645,13028.071364
-514.149245,249,13028.406035
-4276.82735,890,13029.538511
-3951.74343,803,13030.576831
-10762.478364,2454,13033.856766
-7508.240369,1791,13036.168271
-423.110705,165,13036.382246
-2615.363454,252,13036.708182
-9484.879501,992,13037.996948
-1170.057559,684,13038.890003
-3636.431892,529,13039.565234
-4423.221064,472,13040.205835
-1740.605193,213,13040.4631
-2245.555524,1025,13041.785183
-4586.688581,927,13043.018926
-5106.292811,821,13044.065818
-3463.926277,488,13044.70715
-2932.136689,568,13045.430377
-2551.887568,735,13046.38709
-2664.30146,814,13047.443911
-233.060429,250,13047.768123
-3836.607095,800,13048.837592
-997.113567,237,13049.15026
-1863.089932,548,13049.855839
-2332.806866,822,13050.90595
-3039.219427,559,13051.645567
-5198.076863,768,13052.64503
-9599.621911,1095,13054.065768
-242.133125,108,13054.205214
-127.894929,159,13054.42618
-8794.533882,1346,13056.162722
-10508.415962,1587,13058.19216
-9384.635075,1046,13059.570734
-7121.429487,561,13060.324143
-1236.241981,573,13061.053684
-2486.874137,273,13061.405439
-5335.730914,808,13062.481909
-97.573246,34,13062.518907
-16277.53219,3158,13066.663113
-4078.424282,1425,13068.50287
-8737.737847,1277,13070.165129
-5758.816117,908,13071.351912
-8167.908231,2686,13074.819956
-3072.633888,625,13075.640813
-2878.621717,525,13076.309809
-3898.192686,833,13077.371023
-1087.449202,124,13077.539835
-811.745142,283,13077.903049
-1137.444833,495,13078.542453
-1769.891426,323,13078.964596
-7469.155379,1049,13080.302934
-1606.599087,452,13080.942051
-8419.506769,612,13081.706603
-3569.112819,862,13082.807161
-4855.249695,584,13083.608393
-825.476961,726,13084.524043
-1947.597347,249,13084.842573
-2391.824058,642,13085.687471
-6529.822833,961,13086.952667
-62.204356,65,13087.019143
-3571.00979,554,13087.779003
-10219.94631,920,13089.024994
-2942.229033,1317,13090.71368
-4887.833077,683,13091.599241
-11143.226861,1081,13092.999011
-5176.337033,872,13094.133266
-4999.729887,641,13094.934648
-4578.855456,1039,13096.257071
-1656.430728,547,13096.92571
-14657.69845,1076,13098.263073
-9601.33965,1127,13099.669453
-7498.062082,1079,13101.066584
-4660.941634,894,13102.190113
-4706.26396,435,13102.712491
-2293.459481,762,13103.67004
-2170.795457,209,13103.947305
-5003.752444,610,13104.684478
-4950.507711,598,13105.456754
-872.079387,129,13105.609107
-3656.736246,568,13106.349696
-3185.439247,865,13107.401872
-1938.149331,755,13108.342913
-1078.626817,251,13108.669338
-5445.083235,870,13109.772419
-5844.294996,1038,13111.087713
-2490.257003,1047,13112.399661
-2241.571926,457,13113.002492
-4475.12293,771,13113.97204
-6081.437354,654,13114.761402
-1013.730243,147,13114.965723
-3376.873572,1003,13116.221665
-7807.653781,1133,13117.718152
-95.073584,35,13117.766911
-547.349153,527,13118.397932
-4577.63922,712,13119.312487
-761.243492,471,13119.87859
-57.307653,64,13119.979305
-4873.664428,725,13120.883047
-4705.840674,1318,13122.53759
-82.587245,36,13122.585904
-6425.814117,907,13123.723082
-1737.055904,607,13124.470936
-1137.130706,664,13125.314837
-626.835925,184,13125.571235
-1404.117191,354,13125.976492
-1433.945058,579,13126.714202
-2286.687381,537,13127.38166
-11870.746612,3174,13131.343941
-11256.54679,776,13132.326806
-10810.5134,1080,13133.656988
-992.022497,358,13134.130298
-2800.395964,750,13135.071735
-88.935418,32,13135.116719
-482.416598,346,13135.556438
-968.002898,451,13136.126179
-1138.049958,339,13136.535424
-935.950222,777,13137.50415
-4695.076804,812,13138.523313
-10818.819073,1009,13139.763253
-3571.879024,798,13140.784968
-2936.716215,903,13141.923416
-9226.087292,1922,13144.3897
-5834.655566,1048,13145.70071
-7475.926512,984,13146.954954
-242.93031,100,13147.050101
-323.112444,121,13147.2074
-546.492657,113,13147.357646
-525.420618,175,13147.60849
-2305.929155,449,13148.128431
-1097.21306,617,13148.928942
-4132.652269,758,13149.879282
-561.164712,75,13149.968712
-409.336237,202,13150.230193
-592.816468,369,13150.703506
0.998571,1,13150.706761
-981.906138,201,13150.969058
-553.172225,296,13151.339889
-8467.299313,986,13152.562943
-3133.947287,1088,13153.919548
-1070.156206,638,13154.698725
-5741.679641,690,13155.582357
-6990.363768,1935,13158.02988
-6970.741351,952,13159.228431
-2347.606837,745,13160.173153
-7759.435947,847,13161.196906
-2595.35186,692,13162.095779
-1866.986497,764,13163.061341
-6695.783893,1153,13164.51907
-553.864148,365,13164.965096
-3941.176259,342,13165.386801
-2700.131431,940,13166.615214
-7317.612448,1103,13168.044424
-8883.347819,1149,13169.535286
-3378.705776,659,13170.394101
-115.453765,37,13170.463056
-6992.931978,992,13171.724013
-1841.409618,678,13172.626175
-4750.04856,906,13173.781158
-464.84606,79,13173.875554
-9334.022558,1175,13175.412208
-6488.590866,860,13176.58929
-9819.37845,1209,13178.179575
-2219.95118,661,13179.017006
-6715.266157,361,13179.515983
-2024.951488,610,13180.302665
0.998571,1,13180.307638
-10152.733532,998,13181.570514
-1733.486468,439,13182.173737
-4301.986473,521,13182.839831
-4562.656647,1000,13184.132367
-3727.472332,1018,13185.455124
-9292.393629,1087,13186.839723
-1393.033003,496,13187.508824
-9275.20605,1037,13188.856622
-4152.921802,940,13190.071788
-6617.656279,2322,13193.099463
-1523.505737,536,13193.808804
-5820.178,556,13194.501307
-4451.529903,1120,13195.942842
-6353.742426,955,13197.18632
-1595.958139,505,13197.859634
-3773.484322,686,13198.754491
-217.941985,194,13199.012117
-4926.651236,385,13199.49144
-537.421765,84,13199.627916
-806.822722,512,13200.295527
-2687.559859,739,13201.251294
-6694.948487,989,13202.497679
-281.492436,224,13202.79092
-10488.930287,1008,13204.115088
-1225.516346,326,13204.531458
-1357.004077,328,13204.957452
-49.035733,136,13205.146598
-3192.136393,758,13206.125319
-3403.469977,749,13207.106049
-3180.425855,425,13207.629613
-852.337528,223,13207.928999
-292.772427,179,13208.170272
-4292.132784,417,13208.737629
-7725.366217,988,13210.056356
-2206.629888,737,13211.02787
-2460.363083,817,13212.078221
-6430.205394,1033,13213.418488
-48.153019,74,13213.529275
-8301.373789,1089,13214.965547
-487.745499,424,13215.493481
-5283.863634,994,13216.789238
-3161.413733,549,13217.516538
-7467.130116,543,13218.211615
-1776.53775,333,13218.659071
-5291.29472,675,13219.522388
-2242.042145,484,13220.167679
-964.212655,504,13220.815882
-2490.488509,694,13221.687818
-4014.671528,807,13222.777955
-88.81267,42,13222.822058
-5819.064851,908,13223.988264
-4875.500679,1073,13225.379495
-9533.009173,900,13226.538711
-6253.112523,1186,13228.092166
-4807.352238,685,13228.963009
-1195.672915,530,13229.622726
-4147.785304,412,13230.118892
-1538.008647,488,13230.742953
-390.976395,123,13230.91137
-7279.421509,831,13231.980783
-6723.341737,995,13233.190896
-311.019292,161,13233.424578
-519.44383,557,13234.107714
-245.625035,144,13234.300684
-2186.871367,772,13235.259714
-19370.657068,2104,13237.896025
-8490.403138,1138,13239.37414
-3702.354118,915,13240.554381
-206.80182,50,13240.604724
-2007.435652,784,13241.576799
-1206.500265,204,13241.851055
-1062.268256,163,13242.028296
-5484.685507,907,13243.171153
-13351.366237,734,13244.105774
-2953.661217,931,13245.263852
-2072.350905,332,13245.693397
