#{"t_start": 1591196038.852184, "env_id": null}
r,l,t
-3565.238929,586,19743.281583
-1812.044722,575,19744.030776
-3863.328978,601,19744.857803
-453.128955,275,19745.240363
-8396.941777,582,19746.030534
-58.114855,23,19746.057209
-1846.91354,1170,19747.621689
-3463.332574,772,19748.672158
-142.018693,107,19748.827039
-1839.46088,665,19749.7188
-9346.017083,631,19750.56574
-64.098647,25,19750.59392
-670.387948,459,19751.23326
-2948.473955,679,19752.094336
-6014.328882,611,19752.936529
-3732.756667,566,19753.702997
-719.40723,351,19754.177048
-381.111018,298,19754.552836
-6198.466581,1890,19757.062109
-4850.337786,585,19757.904807
-4388.281488,618,19758.685882
-280.24762,43,19758.761168
-491.344462,128,19758.941559
-3389.524055,577,19759.697888
-2117.182347,658,19760.582184
-5440.548302,565,19761.337331
-5002.490865,846,19762.436407
-1201.998699,579,19763.247931
0.733146,9,19763.264831
-596.059935,455,19763.947291
-36612.348344,4259,19769.568988
-2937.807702,659,19770.48773
-299.286652,41,19770.551249
-4056.034235,604,19771.401633
-1273.676098,581,19772.16817
-119.375469,125,19772.349399
-1918.692503,794,19773.391533
-2513.148602,568,19774.144583
-514.682469,219,19774.447802
-15.061403,84,19774.559718
-6985.087514,608,19775.368778
-1719.243826,631,19776.203487
-650.888767,233,19776.555507
-1176.122633,776,19777.5857
-9966.707353,629,19778.437834
-2996.553582,632,19779.2909
-3671.335681,748,19780.273643
-5742.275334,626,19781.143109
-3806.664342,994,19782.468959
-12905.674855,600,19783.248408
-478.658777,348,19783.704247
-6066.831115,628,19784.566569
-10362.1709,571,19785.316271
-4784.706213,616,19786.183324
-4616.556125,651,19787.034417
-491.269457,111,19787.217112
-1618.922727,664,19788.092667
-1191.820474,608,19788.935455
-276.173031,90,19789.055821
-1230.918324,860,19790.194958
-5055.075999,627,19791.009011
-964.948696,647,19791.957781
-58.703829,24,19792.014315
-491.352485,115,19792.12621
-619.58094,311,19792.543679
-8672.83489,669,19793.449779
-274.862249,39,19793.506543
-107.751612,108,19793.650686
-16.867801,156,19793.896751
-1110.015233,373,19794.414155
-4901.458427,619,19795.266962
-5753.216216,544,19796.066456
-10552.444268,615,19796.923015
-1559.957636,521,19797.633945
-24.473883,79,19797.755197
-101.860291,217,19798.056722
-81.257371,100,19798.209912
-4217.395734,624,19799.065343
-547.839714,326,19799.53827
-5321.270902,665,19800.463913
-94.431284,115,19800.636354
-329.197709,169,19800.867137
-3926.000046,630,19801.765032
-1178.278883,634,19802.653296
0.819969,6,19802.667618
-2544.018529,870,19803.871286
-243.232238,316,19804.283335
-562.670898,128,19804.472284
-1829.81253,622,19805.332154
-572.094205,159,19805.586198
-5626.71455,660,19806.457771
-6045.218213,592,19807.289294
-6420.799057,857,19808.484297
-333.175396,270,19808.857473
-996.792153,335,19809.335325
-1772.990245,614,19810.1918
-3521.890446,584,19811.003186
-1338.183531,621,19811.859976
-6722.864694,573,19812.661386
-2851.514649,617,19813.498479
-264.466655,85,19813.656975
-303.74542,230,19813.964088
-1514.976712,692,19814.900974
-2455.153599,413,19815.484988
-1210.525741,773,19816.559497
-54.804587,22,19816.617664
-16113.967902,1340,19818.432177
-53.421146,21,19818.461365
-22.153779,78,19818.571972
-606.672056,207,19818.840538
-12342.437833,644,19819.781303
-8657.961466,854,19820.956942
-3973.85765,578,19821.762343
-2783.769381,715,19822.759461
-11316.570532,975,19824.136653
-1357.188649,362,19824.656733
-637.173519,422,19825.257292
-2155.799034,855,19826.468884
-3536.94415,717,19827.420714
-3004.029081,587,19828.260009
-2000.389715,929,19829.54807
-127.602891,39,19829.59371
-690.014993,556,19830.388301
-206.19154,125,19830.57825
-395.108743,441,19831.171183
-194.935622,163,19831.396499
-8976.690064,650,19832.341151
-232.967211,174,19832.552824
-516.20237,105,19832.717436
-268.092062,55,19832.773393
-8247.77108,573,19833.580694
-366.063971,207,19833.853657
-1882.442568,565,19834.657602
-13049.557611,625,19835.52493
-425.031571,145,19835.699254
-3486.116616,892,19836.903435
-808.745399,186,19837.126109
-204.52599,200,19837.436513
-655.140542,318,19837.847234
-951.470261,476,19838.485675
-1934.725588,238,19838.828324
-6897.608337,591,19839.573819
-2922.290102,857,19840.80437
-184.51763,113,19840.94821
-396.588072,320,19841.3981
-140.289972,370,19841.874651
-84.417175,269,19842.226807
-234.047875,104,19842.369107
-2041.563829,442,19842.982711
-43.348949,163,19843.199822
-598.945878,384,19843.691314
-176.062622,162,19843.907582
-1487.881256,653,19844.795304
-15199.021888,648,19845.667548
-52.508168,20,19845.72107
-2664.321456,1461,19847.647628
-545.058588,255,19848.015893
-273.891547,75,19848.11974
-416.852342,137,19848.309359
-58.710474,22,19848.331549
-3889.236535,724,19849.256397
-2621.008075,646,19850.142342
-1469.303843,371,19850.650195
-59.034261,21,19850.702998
-9326.075657,1342,19852.46063
-12635.808741,610,19853.27716
-7185.195035,642,19854.155191
-548.941527,108,19854.320955
-1780.173166,676,19855.204367
-9315.749438,2882,19858.998968
-283.732622,54,19859.103804
-54.284431,297,19859.457241
-5982.633764,562,19860.230048
-6026.586911,601,19860.960233
-840.257775,214,19861.269933
-4293.997807,821,19862.285722
-5081.860421,1767,19864.569047
-14046.112693,617,19865.404591
-6524.447951,799,19866.431289
-5985.596043,783,19867.413184
-48.397845,81,19867.521142
-2312.627786,447,19868.105241
-1869.563188,346,19868.549639
-956.308293,552,19869.307941
-825.640873,414,19869.812844
-5468.848011,955,19871.032353
-1175.463118,378,19871.508691
-3058.492027,639,19872.356939
-2506.030035,578,19873.148197
-2350.693331,440,19873.673986
-941.538144,358,19874.152854
-2880.4339,573,19874.880208
-1590.792859,643,19875.724561
-5135.682495,736,19876.731156
-7043.265354,565,19877.477826
-7943.96733,793,19878.495092
-185.640031,249,19878.820805
-4950.285502,634,19879.666219
-1959.600493,416,19880.171966
-240.592595,39,19880.218501
-2404.218123,654,19881.06485
-593.191296,302,19881.460621
-1737.633187,609,19882.242559
-322.843114,208,19882.520144
-1965.370929,779,19883.509484
-5656.128617,711,19884.44516
-3118.092808,640,19885.269276
-212.848436,259,19885.600224
-666.696338,235,19885.929716
-5701.718391,619,19886.693116
-1850.003542,235,19887.013384
-2375.671826,610,19887.83387
-1311.181379,618,19888.634972
-424.572265,319,19889.034316
-50.938852,297,19889.444637
-6329.714737,640,19890.260936
-90.557304,107,19890.383944
-5839.732966,850,19891.4846
-6584.28398,839,19892.580641
-5244.323757,761,19893.570892
-3002.16418,363,19894.018206
-322.671888,319,19894.42823
-2364.326697,437,19894.998248
-30.841105,82,19895.112672
-1931.985514,744,19896.050325
-448.653285,257,19896.400632
-714.563795,286,19896.754092
-774.728573,540,19897.436964
-905.349623,248,19897.789936
-5860.33335,822,19898.871248
-710.180227,589,19899.594524
-4137.191127,559,19900.351086
-574.006256,132,19900.524109
-866.373535,377,19901.015896
-440.668987,127,19901.165164
-59.358557,25,19901.1895
-564.421873,179,19901.434889
-55.802296,22,19901.456755
-1837.540487,710,19902.364399
-5112.392133,806,19903.390158
-211.276155,91,19903.506891
-770.278841,288,19903.869657
-5132.212518,613,19904.690401
-469.573202,290,19905.048568
-1560.332737,583,19905.816645
-3697.426644,826,19906.888729
-1094.373936,227,19907.194426
-2293.652522,909,19908.384697
-3063.256036,807,19909.469415
-240.075087,264,19909.812431
-4855.130442,598,19910.62066
-274.278463,91,19910.746185
-3063.387553,871,19911.928108
-110.408254,120,19912.0802
-674.691339,196,19912.331662
-1879.76215,628,19913.230155
-4155.500844,548,19913.971224
-1242.625153,501,19914.655708
-1054.621374,231,19914.973541
-722.251114,497,19915.628078
-5605.146687,597,19916.435751
-3419.115585,554,19917.145835
-246.744184,166,19917.403993
-33.061886,77,19917.527247
1.0,1,19917.529016
-51.87105,21,19917.549451
-3220.819383,611,19918.340594
-89.124213,107,19918.50805
-26.622417,114,19918.619785
-2007.951812,388,19919.151878
-4511.676393,974,19920.449872
-124.27353,42,19920.515702
-286.55884,172,19920.778064
-1128.945529,679,19921.691819
-458.272832,169,19921.916014
-5002.960634,572,19922.673675
-482.721457,289,19923.067296
-145.795319,189,19923.341807
-1719.320854,657,19924.204896
-4322.4968,789,19925.26201
-1038.944952,575,19926.017478
-1527.83048,633,19926.886204
-5423.805435,572,19927.654993
-51.384612,21,19927.679653
-2610.68399,488,19928.354271
-6656.391459,960,19929.634828
-6228.605437,1092,19931.13003
-663.015328,107,19931.271211
-272.455079,41,19931.314571
-9679.620908,600,19932.124148
-184.861694,117,19932.292796
-1446.22032,529,19932.975298
-1613.649885,636,19933.848572
-6295.992198,990,19935.151805
-66.812589,23,19935.209833
-5264.915103,550,19935.917822
1.0,1,19935.922249
-1128.477532,533,19936.644737
-1741.232206,789,19937.713625
-2500.909671,556,19938.474734
-7450.080374,637,19939.358644
-126.631099,134,19939.549199
-6554.560805,571,19940.305493
-183.419317,303,19940.692654
-1545.335427,441,19941.297529
-3012.752963,564,19942.068509
-635.721674,416,19942.655252
-8.593467,90,19942.745497
-464.744854,773,19943.784337
-1278.064985,335,19944.244317
-1193.524435,286,19944.632222
-759.442792,276,19944.986368
-390.500896,339,19945.43162
-13405.919022,670,19946.334246
-828.657804,385,19946.834413
-6202.142667,550,19947.582745
-195.048708,161,19947.812572
-4260.082086,623,19948.669427
-686.074436,342,19949.095816
-285.485126,475,19949.745802
-6466.742905,572,19950.497501
-276.184815,40,19950.579825
-305.792444,295,19950.965603
-5537.349487,564,19951.721608
-1070.540064,446,19952.352127
-1322.694231,642,19953.18168
-206.448778,122,19953.363881
-25.131813,102,19953.519151
-5473.726137,793,19954.627052
-2807.936668,737,19955.630929
-5055.705052,611,19956.454847
-591.696826,403,19957.026413
-7016.613518,626,19957.834068
-14149.217441,611,19958.625361
-3434.946341,851,19959.76996
-563.709501,282,19960.119585
-33.940463,71,19960.215718
-2092.737099,559,19960.923319
-533.565889,186,19961.158617
-1287.218118,297,19961.551569
-903.287661,420,19962.109987
-278.121695,238,19962.417574
-153.523139,159,19962.599446
-248.968673,265,19962.936952
-50.784756,19,19962.990051
-4411.369893,626,19963.779826
-137.787849,91,19963.896122
-31.894191,78,19964.025826
-262.6451,77,19964.098561
-612.19687,187,19964.379361
-6342.035424,555,19965.070611
-42.044857,194,19965.359715
-108.109855,132,19965.522408
-1155.596645,306,19965.945697
-6192.750192,610,19966.715884
-1833.889149,540,19967.415802
-5191.060591,735,19968.38053
-2621.978075,389,19968.885291
-432.93297,272,19969.223751
-7861.743151,602,19970.010627
-5029.010111,885,19971.141395
-303.920591,173,19971.39644
-2403.051183,578,19972.130205
-2222.577583,692,19973.031347
-867.775509,324,19973.440902
-1749.123034,463,19974.044971
-6773.330888,636,19974.860327
-5697.092595,803,19975.892887
-138.861897,173,19976.139773
-1068.831629,401,19976.657477
-1502.862717,695,19977.559292
-1458.830626,375,19978.024124
-2089.672402,912,19979.212866
-1356.465301,676,19980.091773
-559.208633,476,19980.689444
-254.669957,74,19980.817457
-1123.900009,330,19981.231438
-1728.250312,675,19982.079372
-1556.984161,597,19982.863582
-2721.571973,660,19983.691912
-1995.225646,595,19984.48293
-8916.315268,892,19985.654273
-5599.980843,647,19986.498176
-163.051703,194,19986.780428
-2561.733373,695,19987.662913
1.0,1,19987.671848
-2695.550743,735,19988.626431
-330.023131,168,19988.816385
-23.861364,84,19988.975173
-248.639865,296,19989.339536
-7519.316227,597,19990.096629
-689.980491,290,19990.481983
-136.219291,49,19990.547121
-1577.675293,717,19991.444672
-561.950287,252,19991.809059
-3721.826672,624,19992.59946
-634.708776,555,19993.308338
-1620.086291,624,19994.147879
-61.939054,23,19994.183803
-872.076958,262,19994.529845
-2531.046327,669,19995.370725
-548.545008,288,19995.793503
-3167.454645,583,19996.519054
-43.189385,135,19996.698338
1.0,1,19996.700453
-5606.545613,676,19997.609241
-1665.896972,407,19998.127782
1.0,1,19998.131446
-2982.847421,605,19998.953619
-374.079098,237,19999.259218
-6993.593401,798,20000.316952
-3687.888262,540,20001.017655
-260.274195,164,20001.202414
-101.949114,105,20001.362485
-350.120533,222,20001.653426
-318.33598,349,20002.088518
-3271.020431,1126,20003.540134
-1050.321396,650,20004.37528
-241.990225,164,20004.607329
-3680.298441,554,20005.327558
-1034.467325,201,20005.574969
-5346.589754,554,20006.312508
-4206.699536,619,20007.122065
-6388.902405,968,20008.335913
-3548.660948,674,20009.225152
-528.801758,208,20009.517158
-838.907294,210,20009.831316
-138.166621,33,20009.863577
-4630.943397,557,20010.558351
-97.605861,249,20010.882546
-186.297362,398,20011.411027
-1341.227578,391,20011.90031
-1417.185646,406,20012.468495
-1573.452414,697,20013.350322
-4286.665735,1076,20014.711977
-3689.566686,560,20015.457876
-151.18767,188,20015.693462
-1210.209222,723,20016.644713
-281.597909,133,20016.801867
-4085.295029,589,20017.6032
-1163.668312,572,20018.304611
-5693.859455,577,20019.035783
-5260.821289,792,20020.086072
-57.466183,22,20020.111249
-33.435026,162,20020.326752
-9088.987865,584,20021.084771
-169.378139,129,20021.23599
-1948.038216,675,20022.119782
-2873.088975,547,20022.825039
-1598.467534,481,20023.442293
-7332.408931,573,20024.170846
-3575.053958,677,20025.056235
-236.16594,114,20025.196369
-50.759334,23,20025.218548
-159.742333,120,20025.412288
-2381.037565,434,20025.937844
-834.338318,388,20026.43671
-33.632537,79,20026.540628
-5433.460421,632,20027.378337
-451.565916,157,20027.584787
-3652.463116,748,20028.549853
-4682.212132,580,20029.279032
-196.799902,121,20029.433076
-658.16667,332,20029.857994
-3907.245902,609,20030.627695
-16339.550066,700,20031.48236
-3032.46209,859,20032.553239
-28.504892,53,20032.61285
-14909.844476,631,20033.423433
-5671.914287,588,20034.168697
-4762.85781,584,20034.911636
-1204.256186,728,20035.837584
-543.078291,181,20036.044996
-177.931069,174,20036.271725
-148.912078,98,20036.419555
-4779.102157,744,20037.311213
-2318.621071,559,20038.062298
-4498.041278,595,20038.780352
-1941.029239,566,20039.518957
-15589.949761,653,20040.303288
-568.313043,368,20040.796716
-7120.151446,828,20041.811767
-939.292084,250,20042.127732
-1184.002612,257,20042.441677
-11737.7684,700,20043.341367
-1548.793835,751,20044.331957
-1191.450205,252,20044.635408
-522.169382,103,20044.76028
-2380.563902,391,20045.235985
-1160.545163,376,20045.727399
-530.241706,464,20046.316225
-14.812128,86,20046.423387
-9515.780039,599,20047.183238
-1750.376444,619,20047.93088
-5319.401486,554,20048.649222
-283.99595,122,20048.803305
-11.796594,114,20048.947205
-7421.477659,548,20049.657903
-5782.739648,569,20050.339303
-433.702469,149,20050.531382
-147.603103,152,20050.740049
-3060.73251,792,20051.729219
-751.930008,239,20052.024923
-1859.485307,467,20052.590308
-1125.823023,362,20053.060504
-16174.034925,666,20053.872955
-190.993762,103,20054.025149
-2462.725147,694,20054.910887
-153.722407,242,20055.229723
-3412.25177,792,20056.237088
-2065.586741,996,20057.506477
-14094.969741,953,20058.726719
-987.219763,405,20059.207619
-1362.496316,814,20060.207136
-2514.656124,343,20060.668301
-4406.793145,779,20061.641789
-1306.103864,276,20062.000585
-1231.856906,633,20062.768213
-6135.289468,568,20063.522213
-8266.791548,872,20064.616409
-2881.552357,880,20065.689747
-21096.263489,993,20066.966664
-1231.310687,606,20067.747922
-17.436846,90,20067.848644
-16.123029,57,20067.947152
-6715.789234,606,20068.726837
-70.692466,30,20068.758628
-1530.310724,360,20069.235111
-1590.028577,344,20069.664259
-832.963983,262,20069.995031
-1243.658597,261,20070.32372
-130.943865,158,20070.555763
-1904.194892,392,20071.05765
-10455.695907,599,20071.799315
-301.989797,148,20071.985131
-1779.316491,415,20072.603645
-1182.073889,685,20073.442187
-589.030674,326,20073.916139
-1534.45654,463,20074.48834
-94.502505,152,20074.677542
-1053.12604,209,20074.972413
-329.320165,311,20075.365895
-5073.386922,607,20076.154587
-1896.467226,441,20076.738433
-3004.321953,627,20077.54467
-3113.813769,831,20078.57879
-8426.879076,972,20079.87735
-186.490154,109,20080.005378
-2250.948328,522,20080.689634
-2289.46291,406,20081.217715
-6032.371758,826,20082.315643
-525.329958,248,20082.684665
-1381.927794,629,20083.468208
-1102.83648,806,20084.513187
-1715.0235,541,20085.267753
-1874.386944,399,20085.789029
-545.387201,300,20086.154964
-1328.611997,370,20086.640637
-818.279784,176,20086.85988
-851.775645,268,20087.194383
-149.164449,72,20087.291415
-1160.042704,532,20087.990366
-246.5752,251,20088.300315
-574.08093,149,20088.495772
-6892.980828,675,20089.401054
-1089.511248,706,20090.254319
-7.40122,91,20090.403672
-1767.847568,608,20091.174006
-3467.728348,533,20091.910429
-1127.542423,326,20092.301228
-563.798495,367,20092.76089
-6527.138006,586,20093.554609
-963.846349,366,20094.009876
-1145.291015,430,20094.581122
-10700.382662,649,20095.385059
-3387.853058,589,20096.187356
-664.399466,263,20096.520699
-156.014087,52,20096.571153
-3164.984537,1068,20097.925383
-983.5008,415,20098.50996
-4908.852868,897,20099.648769
-640.587341,354,20100.083455
-2605.678288,624,20100.901995
-6886.161369,561,20101.660762
-751.329423,590,20102.408876
-493.344675,118,20102.557969
-10889.236631,1157,20104.048742
-2926.172186,637,20104.876267
-2165.565885,538,20105.56768
-10.659988,145,20105.756099
-3539.395082,980,20107.007636
-757.539423,777,20108.053241
-24.756618,93,20108.194284
-453.355275,220,20108.483486
-413.997423,643,20109.295807
-976.763776,378,20109.790283
-3386.00095,626,20110.59742
-1342.023728,252,20110.919377
-454.430137,166,20111.131488
-237.897546,388,20111.633893
-6304.369324,756,20112.611846
-912.522665,522,20113.27698
-358.501096,228,20113.578749
-843.569245,368,20114.053555
-986.600534,428,20114.59915
-365.999349,292,20114.95992
-3671.604638,732,20115.948103
-4918.844376,836,20117.004372
-1189.698492,674,20117.908727
-188.569784,157,20118.086656
-1248.643889,554,20118.780438
-2880.329337,728,20119.763118
-307.950711,262,20120.094641
-2001.489866,380,20120.585451
-64.787746,25,20120.613528
-13477.802902,2311,20123.623563
-892.542426,470,20124.286796
-2181.814068,735,20125.220953
-6105.437411,715,20126.141906
-441.956491,163,20126.343152
-2071.524877,523,20127.030514
-6369.412959,667,20127.883074
-3603.485787,669,20128.757228
-32.087757,160,20128.943273
-2844.324709,635,20129.787322
-3304.127194,583,20130.552742
-596.590036,123,20130.752176
-5574.408469,547,20131.433408
-8097.419133,629,20132.269828
-4706.440295,1032,20133.588093
-3983.653698,676,20134.422749
-985.669358,317,20134.881916
-4565.687095,647,20135.713643
-595.576151,514,20136.387145
-1068.72747,439,20136.913819
-400.796282,244,20137.251713
-1033.870889,631,20138.062505
-66.077271,24,20138.08895
-3502.897317,650,20138.917325
-2338.302095,707,20139.877139
-492.568541,291,20140.236002
-8807.969853,979,20141.504373
-428.001043,178,20141.708579
-173.804386,189,20141.968463
-13.397533,78,20142.049414
-210.591163,237,20142.3793
-1176.999544,405,20142.890072
-25025.482581,1175,20144.389613
-3415.154159,428,20145.004318
-6909.50229,701,20145.885845
-570.809108,537,20146.577252
-723.321682,349,20147.024625
-1659.095499,653,20147.874545
-1290.256428,375,20148.341814
-6209.346337,768,20149.334232
-4209.699419,608,20150.153755
-2388.191505,323,20150.562952
-1262.752082,850,20151.690742
-5673.481065,582,20152.430602
-2273.423886,573,20153.159714
-153.009846,163,20153.371193
-9400.458721,806,20154.460197
-78.015474,132,20154.615687
-768.49525,527,20155.297097
-7214.910447,933,20156.476748
-5186.056176,752,20157.454497
-1738.881506,312,20157.85927
-153.959411,214,20158.146709
-635.994821,574,20158.883328
-1239.304698,579,20159.618459
-3396.131696,390,20160.142569
-597.272119,263,20160.508742
-627.993456,212,20160.786115
-3689.867522,871,20161.941361
-9264.820391,936,20163.132334
-6016.066514,538,20163.811461
-1598.350986,532,20164.514324
-4674.463876,543,20165.231036
-2878.008528,617,20165.999205
-312.707955,43,20166.071342
-938.617742,387,20166.575365
-2291.195707,458,20167.231778
-547.904851,236,20167.513506
-1144.043752,232,20167.818838
-1383.926591,447,20168.395476
-384.68437,295,20168.787418
-6439.167945,880,20169.946316
-566.85642,268,20170.284477
-5105.973616,599,20171.040808
-534.72135,200,20171.319265
-61.261236,24,20171.353382
-240.178703,145,20171.530323
-32.570009,210,20171.814577
-83.660844,337,20172.263828
-646.718423,112,20172.398007
-182.78858,120,20172.541512
-11941.107928,911,20173.753434
-5715.932665,923,20174.922142
-4461.72227,592,20175.656033
-2576.043984,612,20176.475013
-549.910434,190,20176.741606
-2895.286868,872,20177.844133
-7984.586106,672,20178.736685
-1159.937215,373,20179.232728
-1688.416598,582,20179.968831
-5707.34859,784,20180.960214
-4775.375231,565,20181.698744
-5452.345498,649,20182.526003
-5509.630292,548,20183.181138
-2582.436177,493,20183.818743
-1256.917528,479,20184.41202
-91.226193,117,20184.545969
-68.041217,28,20184.572418
-6001.881841,672,20185.419201
-762.955569,232,20185.742866
-3454.377831,621,20186.538871
-593.004109,197,20186.765111
-5787.994049,1072,20188.123888
-26.622866,54,20188.178239
-1923.596409,431,20188.688868
-18.848513,83,20188.82999
-1490.295459,352,20189.255859
-3770.71253,773,20190.231177
-466.801201,591,20190.947022
-159.937342,197,20191.195308
-19.613414,135,20191.397425
-854.882632,233,20191.693703
-2827.979934,637,20192.486048
-8905.540817,623,20193.264239
-49.129531,202,20193.504334
-5839.069077,856,20194.575333
-807.694985,332,20195.016896
-2271.778877,627,20195.768646
-406.247899,144,20195.989698
-918.093748,374,20196.432188
-556.025493,152,20196.658147
-1999.159928,438,20197.158944
-5101.327767,632,20197.985318
-1035.345697,372,20198.456262
-403.34654,364,20198.948048
-1816.828273,646,20199.756241
-17.217236,84,20199.834834
-683.300345,282,20200.21914
-10592.048333,657,20201.042926
-5170.668199,619,20201.821825
-1553.495025,445,20202.365265
-2210.950709,728,20203.299585
-233.192356,129,20203.446809
-2090.540254,330,20203.868761
-1009.916786,557,20204.576442
-2277.427677,595,20205.328425
-59.872602,24,20205.391992
-3178.734782,786,20206.351651
-3609.284253,770,20207.313609
-3445.531946,1211,20208.795147
-217.197853,265,20209.174714
-213.339313,135,20209.339314
-113.420171,121,20209.489458
-1348.975283,587,20210.230833
-267.706304,126,20210.399162
-132.753248,41,20210.436641
-455.037047,170,20210.63359
-1244.233044,381,20211.099511
-1200.688671,280,20211.486056
-9803.908683,1023,20212.815064
-1023.041428,354,20213.23058
-4169.141221,580,20213.988192
-1420.759775,292,20214.337951
-156.489301,34,20214.369777
-441.975891,137,20214.57683
-99.286828,169,20214.756233
-7608.335071,633,20215.576967
-3916.671077,561,20216.253808
-2034.905894,670,20217.091768
-4850.925449,754,20218.05869
-11823.231271,749,20219.014829
-749.140022,478,20219.617073
-5577.250292,754,20220.570353
-3137.342694,825,20221.593851
-262.280329,117,20221.745688
-681.350455,229,20222.019682
-2051.799826,417,20222.537228
-244.367545,357,20222.99477
-593.10606,165,20223.194838
-5649.493264,726,20224.123268
-6780.297166,652,20224.938594
-5874.857061,773,20225.908229
-251.074998,290,20226.259392
-490.957585,174,20226.503514
-1184.659842,546,20227.180258
-32.479065,74,20227.276598
-2440.501995,823,20228.281252
-948.395341,320,20228.716083
-5216.22101,610,20229.453125
-2966.102174,565,20230.159373
-3201.271197,908,20231.308902
-138.871705,87,20231.392329
-1598.024357,504,20232.059074
-1397.564765,384,20232.524074
-613.220025,302,20232.927428
-480.523433,179,20233.144436
-241.166751,242,20233.449283
-4453.411956,508,20234.096553
-2298.767612,490,20234.711126
-1332.433883,302,20235.066318
-1081.315808,391,20235.565128
-18.316336,69,20235.675064
-2492.9956,755,20236.618516
-144.582832,97,20236.710242
-334.194469,203,20236.976626
-3384.55703,570,20237.654665
-6350.953041,548,20238.398222
-3208.696319,920,20239.527484
-484.201511,226,20239.829138
-5142.786621,759,20240.817761
-77.574967,249,20241.14179
-467.264211,294,20241.498378
-809.340909,346,20241.983926
-2417.736975,637,20242.778817
-848.878829,348,20243.232196
-781.736882,494,20243.847006
-271.367014,40,20243.904378
-298.939193,182,20244.140571
-824.300025,418,20244.715975
-1356.669114,364,20245.183553
-4701.829062,752,20246.160799
-6213.008607,597,20246.93645
-3689.696209,566,20247.635019
-4126.907555,919,20248.860426
-1288.424862,265,20249.201542
-470.165441,285,20249.577802
-11905.355046,624,20250.376939
-610.0579,272,20250.757016
-272.382672,172,20251.009801
-21.041717,175,20251.20462
-10845.42089,712,20252.14115
-431.122908,442,20252.703275
-4035.505437,616,20253.503582
-24007.462319,2018,20256.202165
-312.57572,42,20256.252253
-131.6173,205,20256.526626
-365.297464,261,20256.856792
-7938.197602,608,20257.621833
-28.994719,79,20257.731046
-1264.85027,360,20258.211437
-815.274332,390,20258.716043
-4069.898892,736,20259.654074
-2078.5617,662,20260.518369
-2419.100394,356,20260.968571
-2073.411007,287,20261.346316
-195.671963,135,20261.526415
-508.41059,437,20262.057975
-924.426684,339,20262.531075
-49.228935,289,20262.887137
-658.418464,110,20263.024497
-152.941819,155,20263.225611
-1828.350882,461,20263.842687
-183.095778,137,20264.008321
-775.989922,257,20264.325651
-2720.787138,740,20265.305266
-734.011509,103,20265.454061
-3253.956926,673,20266.282321
-1325.162298,864,20267.425126
-905.231444,392,20267.966388
-811.557772,477,20268.534128
-9418.649226,929,20269.750315
-1175.949681,362,20270.19219
-3277.703513,578,20270.960352
-2508.572248,311,20271.338275
-90.434724,191,20271.621952
-2448.581327,675,20272.44789
-778.925937,317,20272.90308
-3699.834701,1057,20274.250003
-4834.498257,932,20275.454463
-301.608734,269,20275.791106
-44.514639,194,20276.057311
-701.174042,434,20276.587348
-2014.881437,715,20277.526196
-228.789799,502,20278.189582
-1360.772083,616,20278.990674
-167.448201,152,20279.16506
-4402.106974,672,20280.041268
-2672.542928,386,20280.548393
-2145.359651,625,20281.351765
-82.790488,167,20281.565837
-923.999171,369,20282.053824
-553.461808,349,20282.518748
-1377.529459,800,20283.538642
-6131.166683,731,20284.501907
-594.424661,286,20284.857278
-1571.530873,415,20285.363447
-1752.947004,572,20286.151965
-36.00307,93,20286.270628
-261.736886,303,20286.664724
-781.026399,221,20286.956007
-6698.285048,661,20287.81793
-5058.234896,863,20288.916411
-797.757828,273,20289.30172
-34.939395,92,20289.389496
-3058.560954,878,20290.512228
-56.911711,22,20290.54835
-158.944026,274,20290.906978
-143.368769,93,20291.067722
-2767.645267,748,20292.00752
-86.537261,103,20292.166024
-1892.745373,737,20293.131503
-1529.346827,592,20293.876782
-354.318785,707,20294.786417
-204.85133,136,20294.968228
-655.757532,253,20295.288624
-1744.645721,535,20295.95756
-3017.078042,582,20296.712839
-1896.320714,622,20297.521483
-33.727881,85,20297.643333
-261.561073,44,20297.703582
-3808.691353,624,20298.490803
-7071.666951,639,20299.311039
-280.222144,156,20299.504827
-284.993381,216,20299.790078
-974.54842,415,20300.316491
-1610.265702,618,20301.077418
-3000.625703,536,20301.775155
-5623.01415,557,20302.472044
-3723.724567,509,20303.149972
-195.636586,285,20303.488964
-286.790267,231,20303.805828
-56.669878,26,20303.830631
-908.634212,312,20304.192756
-1653.416586,652,20304.989837
-208.111006,88,20305.133968
-436.339122,152,20305.325136
-846.081004,487,20305.924999
-301.145127,193,20306.185593
-5330.341532,756,20307.14017
-61.195227,22,20307.164571
-2529.779967,288,20307.503937
-31.805309,51,20307.571704
-752.044007,111,20307.714643
-50.250553,209,20307.972643
-283.986727,68,20308.045818
-353.26518,388,20308.518711
-338.244865,301,20308.922414
-290.906251,40,20308.971036
-181.937716,341,20309.408909
-2805.853126,455,20309.942546
-3669.395786,646,20310.809972
-2395.706052,1637,20312.87296
-2845.010405,961,20314.085923
-686.756242,117,20314.238282
-2681.861071,621,20314.975788
-1044.829867,417,20315.52587
-1397.746881,629,20316.31489
-5148.303519,759,20317.264365
-3179.39929,612,20318.005029
-17425.857527,1224,20319.536428
-1600.522072,1514,20321.442906
-190.195568,109,20321.608522
-1260.814365,776,20322.548346
